price,area,lot.area,lot.shape,utilities,land.slope,overall.qual,overall.cond,year.built,year.remod.add,mas.vnr.area,exter.qual,exter.cond,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating.qc,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.val,mo.sold,yr.sold
169000,1102,10464,2,3,2,6,6,1980,1980,130.0,2,2,4,3,3,GLQ,850.0,Unf,0.0,138.0,988.0,2,4,1102,0,0,1.0,0.0,1,0,2,1,2,5,7,1,3,1980.0,2,2.0,582.0,3,3,2,140,22,0,0,0,0,0,0,0,6,2006
177500,2140,8970,2,3,2,5,6,1965,1965,0.0,2,3,3,3,1,ALQ,388.0,Unf,0.0,356.0,744.0,2,4,825,1315,0,0.0,0.0,2,1,4,1,2,7,7,1,3,1965.0,3,2.0,549.0,3,3,2,0,40,264,0,0,0,0,3,0,6,2009
133500,1044,6285,3,3,2,6,6,1976,1976,0.0,2,1,3,3,3,GLQ,504.0,Unf,0.0,456.0,960.0,2,4,1044,0,0,1.0,0.0,1,0,3,1,2,7,7,1,2,1976.0,1,2.0,528.0,3,2,2,228,0,0,0,0,0,0,0,0,4,2007
219990,1576,3940,3,3,2,7,5,2004,2004,24.0,3,2,4,3,1,GLQ,1087.0,Unf,0.0,306.0,1393.0,4,4,1576,0,0,1.0,0.0,2,0,2,1,3,7,7,1,3,2004.0,2,3.0,668.0,3,3,2,143,20,0,0,0,0,0,0,0,5,2008
221000,1839,16770,1,3,2,7,5,1998,1998,30.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1195.0,1195.0,3,4,1195,644,0,0.0,0.0,2,1,4,1,2,7,7,0,0,1998.0,3,2.0,486.0,3,3,2,0,81,0,0,0,0,0,0,0,6,2010
92900,1040,8544,3,3,2,3,4,1950,1950,0.0,2,2,0,0,0,,0.0,,0.0,0.0,0.0,1,3,1040,0,0,0.0,0.0,2,0,2,2,2,6,7,0,0,1987.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,0,6,2009
134000,1709,2522,3,3,2,7,5,2004,2004,50.0,3,2,4,3,1,Unf,0.0,Unf,0.0,970.0,970.0,4,4,970,739,0,0.0,0.0,2,0,3,1,3,7,3,0,0,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,0,5,2006
78000,899,6756,3,3,2,5,6,1910,1950,0.0,2,2,3,4,1,Unf,0.0,Unf,0.0,481.0,481.0,2,3,899,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,1930.0,1,1.0,200.0,2,3,1,0,0,96,0,0,0,0,0,0,9,2008
156932,1412,8499,2,3,2,6,5,2006,2007,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,616.0,616.0,4,4,616,796,0,0.0,0.0,2,1,3,1,3,6,7,1,4,2007.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,0,0,3,2007
158000,1352,9364,3,3,2,6,7,1969,1969,143.0,2,2,3,3,1,ALQ,371.0,Unf,0.0,292.0,663.0,2,4,663,689,0,0.0,0.0,1,1,4,1,2,7,7,0,0,1969.0,3,1.0,299.0,3,3,2,379,36,0,0,0,0,0,3,0,3,2010
185900,1582,8320,3,3,2,7,5,2004,2004,0.0,3,2,4,3,1,GLQ,490.0,Unf,0.0,280.0,770.0,4,4,770,812,0,0.0,0.0,2,1,3,1,3,6,7,0,0,2004.0,2,2.0,520.0,3,3,2,0,45,0,0,0,0,0,0,0,9,2008
160000,1750,12508,2,3,2,6,7,1940,1985,0.0,2,2,4,3,2,ALQ,660.0,Unf,0.0,323.0,983.0,4,4,983,767,0,1.0,0.0,2,0,4,1,2,7,4,0,0,1989.0,1,1.0,423.0,3,3,2,245,0,156,0,0,0,0,0,1300,7,2008
122000,2358,5250,3,3,2,8,5,1872,1987,0.0,2,3,3,2,1,LwQ,259.0,Unf,0.0,425.0,684.0,1,4,938,1215,205,0.0,0.0,2,0,4,1,2,8,7,0,0,,0,0.0,0.0,0,0,2,0,54,20,0,0,0,0,0,0,12,2008
142500,1055,2304,3,3,2,7,7,1978,1978,0.0,2,2,4,3,1,GLQ,632.0,Unf,6.0,423.0,1061.0,2,4,1055,0,0,0.0,0.0,2,0,2,1,2,4,7,0,0,1978.0,1,1.0,319.0,3,3,2,108,32,0,0,0,0,0,0,0,4,2007
145000,941,8604,2,3,2,5,7,1978,1978,124.0,2,3,4,3,3,GLQ,941.0,Unf,0.0,0.0,941.0,3,4,941,0,0,1.0,0.0,1,0,2,1,3,4,7,0,0,1978.0,1,2.0,564.0,3,3,2,0,40,0,0,0,0,0,0,0,11,2009
180000,1298,11200,3,3,2,6,5,1985,1985,85.0,3,2,4,3,1,GLQ,1258.0,Unf,0.0,40.0,1298.0,2,4,1298,0,0,1.0,0.0,2,0,3,1,3,5,7,1,3,1985.0,1,2.0,403.0,3,3,2,165,26,0,0,0,0,0,0,0,5,2006
154000,1060,8246,2,3,2,5,8,1968,2001,0.0,2,3,3,3,2,Rec,188.0,ALQ,668.0,204.0,1060.0,4,4,1060,0,0,1.0,0.0,1,0,3,1,3,6,7,1,3,1968.0,1,1.0,270.0,3,3,2,406,90,0,0,0,0,0,3,0,5,2010
128500,952,8300,2,3,2,6,6,1968,1968,86.0,2,2,3,3,2,Rec,952.0,Unf,0.0,0.0,952.0,3,4,952,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,1968.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,8,2007
128950,1225,9320,2,3,2,4,5,1959,1959,0.0,2,2,3,3,1,ALQ,569.0,Unf,0.0,381.0,950.0,1,4,1225,0,0,1.0,0.0,1,1,3,1,2,6,7,0,0,,0,0.0,0.0,0,0,2,352,0,0,0,0,0,0,0,400,1,2010
340000,2466,11143,2,3,2,8,5,2004,2005,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,1580.0,1580.0,4,4,1580,886,0,0.0,0.0,3,0,4,1,3,8,7,1,4,2004.0,2,2.0,610.0,3,3,2,159,214,0,0,0,0,0,0,0,12,2007
93000,1142,6000,3,3,2,5,5,1924,1950,444.0,2,2,3,3,1,Rec,220.0,Unf,0.0,248.0,468.0,3,4,822,320,0,0.0,0.0,1,0,3,1,2,6,7,0,0,1924.0,3,1.0,320.0,3,3,2,0,0,98,0,0,0,0,0,0,6,2009
128000,1324,6000,3,3,2,4,6,1936,1950,0.0,2,2,3,3,1,BLQ,672.0,Unf,0.0,0.0,672.0,2,4,757,567,0,0.0,0.0,1,0,3,1,2,6,7,0,0,1936.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,7,2009
112500,924,15783,3,3,2,5,5,1952,1952,0.0,2,2,3,3,1,Rec,292.0,Unf,0.0,632.0,924.0,2,4,924,0,0,0.0,0.0,1,0,2,1,2,6,7,0,0,1952.0,1,1.0,420.0,3,3,2,0,324,0,0,0,0,0,3,400,6,2007
138000,1904,7200,3,3,2,5,4,1950,1982,0.0,2,2,3,3,1,Rec,180.0,BLQ,352.0,676.0,1208.0,3,3,1136,768,0,1.0,0.0,1,1,3,1,2,7,6,0,0,1950.0,1,1.0,240.0,3,3,2,0,0,168,0,0,0,0,4,0,5,2009
125000,1472,9600,3,3,2,5,8,1925,1994,0.0,2,2,3,3,2,Unf,0.0,Unf,0.0,702.0,702.0,3,4,842,630,0,0.0,0.0,1,0,3,1,3,6,7,0,0,1925.0,1,1.0,250.0,3,2,1,0,0,84,0,0,0,0,2,0,7,2007
213000,1621,9373,2,3,2,5,7,1975,1975,161.0,2,2,4,3,3,ALQ,1333.0,LwQ,168.0,120.0,1621.0,2,4,1621,0,0,1.0,0.0,2,0,3,1,2,7,7,2,2,1975.0,2,2.0,478.0,3,3,2,0,0,0,0,490,0,0,0,0,6,2009
186000,1312,11355,2,3,2,7,7,1958,2001,125.0,2,2,3,3,1,BLQ,637.0,Unf,0.0,675.0,1312.0,4,4,1312,0,0,0.0,0.0,1,1,3,1,2,6,7,1,4,1958.0,2,2.0,495.0,3,3,2,0,304,144,0,0,0,0,3,6500,4,2008
140000,936,6710,2,3,2,6,5,1996,1997,134.0,2,2,5,3,3,Rec,16.0,GLQ,904.0,0.0,920.0,4,4,936,0,0,2.0,0.0,0,1,0,1,2,3,7,0,0,1996.0,3,2.0,460.0,3,3,2,0,40,0,0,0,0,0,0,0,6,2007
131000,1716,11409,3,3,2,5,4,1949,2008,0.0,2,2,3,3,1,LwQ,292.0,Unf,0.0,476.0,768.0,3,4,1148,568,0,0.0,0.0,1,1,3,1,2,8,5,1,4,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,0,0,1,2009
67000,864,8248,3,3,2,3,3,1914,1950,0.0,2,2,3,3,1,BLQ,41.0,Unf,0.0,823.0,864.0,2,2,864,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,,0,0.0,0.0,0,0,0,0,0,100,0,0,0,0,0,0,9,2008
348000,2392,9452,3,3,2,8,5,1997,1998,423.0,3,2,4,3,1,GLQ,1074.0,Unf,0.0,322.0,1396.0,4,4,1407,985,0,1.0,0.0,2,1,3,1,3,7,7,1,3,1997.0,3,3.0,870.0,3,3,2,0,70,0,0,0,0,0,0,0,6,2006
165400,1656,6931,3,3,2,7,5,2003,2004,92.0,3,2,4,3,1,Unf,0.0,Unf,0.0,746.0,746.0,4,4,760,896,0,0.0,0.0,2,1,3,1,3,7,7,1,4,2003.0,3,2.0,397.0,3,3,2,178,128,0,0,0,0,0,0,0,7,2008
187500,2087,12205,2,3,2,6,8,1966,2007,157.0,2,2,3,2,4,LwQ,568.0,Unf,0.0,264.0,832.0,3,4,976,1111,0,0.0,0.0,2,1,5,1,3,9,7,0,0,1966.0,3,2.0,444.0,3,3,2,133,168,0,0,0,0,0,0,0,7,2007
144000,1690,8850,2,3,2,7,6,1916,1950,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,815.0,815.0,4,4,815,875,0,0.0,0.0,1,0,3,1,2,7,7,1,4,1916.0,1,1.0,225.0,3,3,2,0,0,330,0,0,0,0,0,0,7,2006
115000,1344,6240,3,3,2,5,4,1936,1950,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,896.0,896.0,3,3,896,448,0,0.0,0.0,1,0,3,1,2,7,7,0,0,1936.0,1,1.0,240.0,2,3,2,200,114,0,0,0,0,0,0,0,4,2006
182000,1179,4740,2,3,2,8,5,1988,1988,0.0,3,2,4,3,4,GLQ,248.0,Unf,0.0,918.0,1166.0,3,4,1179,0,0,1.0,0.0,2,0,2,1,2,5,7,0,0,1988.0,2,2.0,480.0,3,3,2,0,108,0,0,135,0,0,0,0,10,2007
213750,1295,3840,2,3,2,8,6,1978,1998,0.0,3,2,4,3,4,GLQ,881.0,LwQ,176.0,0.0,1057.0,2,4,1295,0,0,1.0,0.0,1,0,1,1,3,4,7,2,3,1978.0,3,2.0,571.0,3,3,2,133,89,0,0,0,0,0,0,0,7,2007
135000,1236,6993,3,3,2,5,7,1961,1994,0.0,2,2,3,3,1,BLQ,465.0,Unf,0.0,447.0,912.0,2,4,1236,0,0,0.0,0.0,1,0,3,1,2,6,7,1,3,1961.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,6,2006
130000,1360,7134,3,3,1,5,5,1955,1955,0.0,2,2,3,3,1,ALQ,384.0,Unf,0.0,0.0,384.0,2,4,1360,0,0,0.0,0.0,1,0,3,1,2,6,6,1,3,1962.0,1,2.0,572.0,3,3,2,0,50,0,0,0,0,0,3,0,2,2007
174000,1484,12589,1,3,2,6,5,2005,2005,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,742.0,742.0,4,4,742,742,0,0.0,0.0,2,1,3,1,3,8,7,1,4,2005.0,3,2.0,390.0,3,3,2,36,24,0,0,0,0,0,0,0,6,2009
270000,1483,20062,2,3,1,7,7,1977,2001,0.0,3,3,4,3,4,ALQ,1092.0,Unf,0.0,328.0,1420.0,3,4,1483,0,0,1.0,0.0,1,1,1,1,2,4,7,2,3,1977.0,2,2.0,690.0,3,3,2,496,0,0,0,0,0,0,0,0,4,2010
119900,864,7200,3,3,2,5,8,1972,1972,0.0,2,2,3,3,1,BLQ,437.0,Unf,0.0,427.0,864.0,4,4,864,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,1977.0,1,1.0,297.0,3,3,2,0,0,0,0,0,0,0,3,0,3,2006
184750,4676,40094,2,3,2,10,5,2007,2008,762.0,4,2,5,3,4,GLQ,2260.0,Unf,0.0,878.0,3138.0,4,4,3138,1538,0,1.0,0.0,3,1,3,1,4,11,7,1,4,2007.0,3,3.0,884.0,3,3,2,208,406,0,0,0,0,0,0,0,10,2007
190000,1166,9587,2,3,2,7,5,2005,2005,182.0,3,2,4,3,4,GLQ,655.0,Unf,0.0,201.0,856.0,4,4,1166,0,0,1.0,0.0,2,0,2,1,3,5,7,0,0,2005.0,3,2.0,400.0,3,3,2,212,0,0,0,0,0,0,0,0,7,2008
76500,864,7038,3,3,2,4,6,1970,1970,0.0,2,2,3,3,1,ALQ,726.0,Unf,0.0,138.0,864.0,2,4,864,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,2001.0,1,2.0,576.0,3,3,2,210,0,0,0,0,0,0,4,0,9,2009
174500,1564,12000,3,3,2,7,7,1941,1950,0.0,2,2,3,3,1,Rec,275.0,Unf,0.0,429.0,704.0,4,4,860,704,0,0.0,0.0,1,1,3,1,1,7,7,1,4,1941.0,1,1.0,234.0,3,3,2,0,0,0,0,0,0,0,0,0,7,2009
178000,1593,9636,2,3,2,6,5,1992,1993,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,808.0,808.0,3,4,808,785,0,0.0,0.0,2,1,3,1,2,7,7,1,3,1993.0,2,2.0,389.0,3,3,2,342,40,0,0,0,0,0,3,0,12,2009
362500,2349,13143,2,3,2,8,5,1993,1993,504.0,3,2,4,3,1,LwQ,250.0,GLQ,981.0,0.0,1231.0,4,4,1251,1098,0,1.0,0.0,2,1,4,1,3,9,7,1,3,1993.0,2,3.0,762.0,3,3,2,32,130,0,0,0,0,0,0,0,6,2010
89500,998,9000,3,3,2,4,7,1945,1950,0.0,1,2,0,0,0,,0.0,,0.0,0.0,0.0,2,3,998,0,0,0.0,0.0,1,0,3,1,2,5,5,0,0,1952.0,1,2.0,460.0,2,3,2,0,0,140,0,0,0,0,0,0,5,2007
149500,1400,7844,3,3,2,6,7,1978,1978,203.0,2,2,3,3,1,ALQ,209.0,Unf,0.0,463.0,672.0,2,4,672,728,0,0.0,0.0,1,1,3,1,2,6,7,1,3,1978.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,0,3,2006
240000,1578,13253,2,3,2,7,5,2006,2006,128.0,3,2,5,3,1,GLQ,1096.0,Unf,0.0,482.0,1578.0,3,4,1578,0,0,1.0,0.0,2,0,3,1,3,7,7,1,4,2006.0,1,3.0,642.0,3,3,2,0,26,0,0,0,0,0,0,0,5,2008
251000,1652,5330,3,3,2,8,5,2000,2000,0.0,3,2,4,3,3,GLQ,1196.0,Unf,0.0,298.0,1494.0,4,4,1652,0,0,1.0,0.0,2,0,2,1,4,6,7,0,0,2000.0,2,2.0,499.0,3,3,2,96,48,0,0,0,0,0,0,0,8,2007
185000,1718,10141,2,3,2,7,5,1998,1998,40.0,2,2,4,3,1,Unf,0.0,Unf,0.0,832.0,832.0,3,4,885,833,0,0.0,0.0,2,1,3,1,2,7,7,1,3,1998.0,3,2.0,427.0,3,3,2,0,94,0,0,291,0,0,0,0,12,2009
215000,1368,7020,3,3,2,7,5,1997,1997,200.0,2,3,4,3,4,GLQ,1243.0,Unf,0.0,45.0,1288.0,3,4,1368,0,0,2.0,0.0,2,0,2,2,2,8,7,0,0,1997.0,3,4.0,784.0,3,3,2,0,48,0,0,0,0,0,0,0,11,2006
108000,1337,8382,3,3,2,4,5,1956,1956,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,832.0,832.0,2,3,832,505,0,0.0,0.0,1,0,3,1,2,5,7,0,0,1956.0,1,1.0,263.0,3,3,2,0,0,0,0,0,0,0,0,0,2,2010
275000,1646,3842,2,3,1,8,5,2004,2005,174.0,3,2,5,3,4,GLQ,1373.0,Unf,0.0,221.0,1594.0,4,4,1646,0,0,1.0,1.0,2,0,2,1,3,5,7,1,4,2004.0,3,2.0,482.0,3,3,2,128,53,0,0,155,0,0,0,0,1,2008
246500,1651,10235,2,3,2,8,5,2007,2007,306.0,3,2,4,3,3,Unf,0.0,Unf,0.0,1643.0,1643.0,4,4,1651,0,0,0.0,0.0,2,0,3,1,3,7,7,1,4,2007.0,2,3.0,870.0,3,3,2,192,64,0,0,0,0,0,0,0,9,2007
163500,964,13360,2,3,2,5,7,1921,2006,0.0,2,3,4,3,1,ALQ,713.0,Unf,0.0,163.0,876.0,4,4,964,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,1921.0,1,2.0,432.0,3,3,2,0,0,44,0,0,0,0,0,0,8,2009
165000,1977,9500,3,3,2,6,6,1964,1978,272.0,2,2,3,3,1,Rec,442.0,Unf,0.0,374.0,816.0,2,4,1127,850,0,0.0,1.0,1,1,4,1,2,9,7,1,3,1964.0,2,2.0,540.0,3,3,2,0,52,0,0,0,0,0,4,0,6,2007
193000,1361,9627,3,3,2,7,5,2007,2007,0.0,3,2,4,3,3,GLQ,24.0,Unf,0.0,1327.0,1351.0,4,4,1361,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,2007.0,2,2.0,610.0,3,3,2,0,50,0,0,0,0,0,0,0,6,2008
210000,1908,8750,3,3,2,7,5,1994,1995,0.0,3,3,4,3,1,GLQ,642.0,Unf,0.0,273.0,915.0,4,4,933,975,0,1.0,0.0,2,1,4,1,3,8,7,1,3,1994.0,1,2.0,493.0,3,3,2,144,133,0,0,0,0,0,0,0,7,2008
390000,2748,13418,3,3,2,9,5,2006,2006,270.0,3,2,5,3,4,GLQ,1420.0,Unf,0.0,430.0,1850.0,4,4,1850,898,0,1.0,0.0,2,1,4,1,4,9,7,1,4,2006.0,3,3.0,850.0,3,3,2,212,182,0,0,0,0,0,0,0,10,2008
79500,935,9100,3,3,2,5,6,1930,1960,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,742.0,742.0,2,3,779,0,156,0.0,0.0,1,0,2,1,2,4,7,0,0,1988.0,1,1.0,308.0,3,3,1,0,0,0,0,0,0,0,0,600,8,2008
182000,1522,11075,3,3,2,6,5,1984,1984,136.0,2,2,4,3,1,BLQ,299.0,LwQ,891.0,0.0,1190.0,4,4,1522,0,0,0.0,0.0,2,0,3,1,2,7,7,1,3,1984.0,3,2.0,552.0,3,3,2,0,77,0,0,168,0,0,4,0,2,2007
140000,848,4435,3,3,2,6,5,2003,2003,170.0,3,2,4,3,3,GLQ,685.0,Unf,0.0,163.0,848.0,4,4,848,0,0,1.0,0.0,1,0,1,1,3,4,7,0,0,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,0,5,2009
153000,1034,7703,2,3,2,6,8,1978,1978,40.0,2,2,4,3,4,ALQ,450.0,Unf,0.0,0.0,450.0,4,4,1034,0,0,0.0,1.0,1,0,3,1,2,6,7,1,1,1978.0,3,2.0,504.0,3,3,2,311,0,0,0,0,0,0,2,0,5,2008
193000,1593,7415,2,3,2,6,5,2004,2004,0.0,2,2,3,3,1,GLQ,759.0,Unf,0.0,80.0,839.0,4,4,864,729,0,1.0,0.0,2,1,3,1,2,8,7,1,3,2004.0,3,2.0,398.0,3,3,2,100,75,0,0,0,0,0,0,0,4,2008
150000,2592,10890,3,3,2,5,6,1923,1950,0.0,2,2,3,3,2,Rec,371.0,Unf,0.0,925.0,1296.0,1,3,1296,1296,0,2.0,0.0,2,0,6,2,2,12,5,0,0,,0,0.0,0.0,0,0,2,0,742,240,0,0,0,0,0,1512,1,2007
194700,1362,7577,2,3,2,6,5,2005,2006,256.0,3,2,4,3,3,ALQ,20.0,Unf,0.0,1342.0,1362.0,4,4,1362,0,0,0.0,0.0,2,0,2,1,3,6,7,1,4,2005.0,2,2.0,460.0,3,3,2,192,28,0,0,0,0,0,0,0,6,2007
193800,1565,3784,2,3,2,8,5,2006,2007,36.0,3,2,4,3,1,GLQ,60.0,Unf,0.0,1451.0,1511.0,4,4,1565,0,0,1.0,0.0,2,0,2,1,3,5,7,0,0,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,0,0,2,2007
253000,1685,11824,2,3,2,8,5,2006,2006,298.0,3,2,4,3,3,Unf,0.0,Unf,0.0,1685.0,1685.0,4,4,1685,0,0,0.0,0.0,2,0,2,1,3,5,7,1,4,2006.0,3,3.0,658.0,3,3,2,112,63,0,0,0,0,0,0,0,4,2007
179900,1944,9928,3,3,2,7,8,1915,1994,0.0,2,3,3,3,1,Unf,0.0,Unf,0.0,672.0,672.0,1,4,1272,672,0,0.0,0.0,2,0,3,1,2,8,5,0,0,1915.0,1,1.0,216.0,3,3,0,24,28,0,0,0,0,0,0,400,6,2009
230000,2291,8738,2,3,2,7,5,1999,1999,302.0,3,2,4,3,1,Unf,0.0,Unf,0.0,975.0,975.0,4,4,1005,1286,0,0.0,0.0,2,1,4,1,3,8,7,1,3,1999.0,3,2.0,429.0,3,3,2,192,0,0,0,0,0,0,0,0,2,2006
155000,1548,2308,3,3,2,6,6,1976,1976,0.0,2,2,4,3,1,ALQ,556.0,Unf,0.0,248.0,804.0,2,4,804,744,0,1.0,0.0,2,1,3,1,3,7,7,1,3,1976.0,1,2.0,440.0,3,3,2,48,0,0,0,0,0,0,0,0,7,2007
173000,1636,15038,1,3,2,6,5,1996,1996,0.0,2,2,4,3,1,Rec,138.0,Unf,0.0,778.0,916.0,3,4,916,720,0,0.0,0.0,2,1,3,1,2,7,7,1,3,1996.0,3,2.0,386.0,3,3,2,168,84,0,0,0,0,0,0,0,11,2008
309000,2212,13751,2,3,2,7,5,2005,2006,248.0,3,2,4,3,3,GLQ,60.0,Unf,0.0,1640.0,1700.0,4,4,1700,512,0,1.0,0.0,2,1,3,1,3,9,7,1,4,2006.0,3,3.0,773.0,3,3,2,237,38,0,0,115,0,0,0,0,5,2006
203160,1737,8581,2,3,2,7,5,2006,2006,0.0,3,2,4,4,2,Unf,0.0,Unf,0.0,851.0,851.0,4,4,851,886,0,0.0,0.0,2,1,3,1,3,7,7,0,0,2006.0,2,2.0,578.0,3,3,2,0,105,0,0,0,0,0,0,0,8,2006
130000,2350,9600,3,3,2,5,5,1920,1960,0.0,2,2,3,3,1,Rec,234.0,Unf,0.0,739.0,973.0,2,1,1377,973,0,0.0,0.0,2,0,4,2,2,10,7,0,0,1930.0,1,2.0,393.0,3,3,2,0,0,219,0,0,0,0,0,0,4,2008
155000,1803,13125,3,3,2,5,4,1957,2000,67.0,2,2,3,3,1,Rec,168.0,BLQ,682.0,284.0,1134.0,4,4,1803,0,0,1.0,0.0,2,0,3,1,2,8,3,1,3,1957.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,4,0,1,2006
127000,1052,10800,3,3,2,6,5,1963,1963,203.0,2,2,3,3,1,BLQ,617.0,Rec,264.0,171.0,1052.0,2,4,1052,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,1963.0,3,1.0,311.0,3,3,2,0,133,0,0,0,0,0,0,0,2,2007
195000,1948,12393,1,3,2,7,5,2004,2005,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,847.0,847.0,4,4,847,1101,0,0.0,0.0,2,1,4,1,3,8,7,1,4,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,0,9,2006
147000,1113,9600,3,3,2,5,7,1950,2007,0.0,3,2,3,3,1,ALQ,607.0,Unf,0.0,506.0,1113.0,3,4,1113,0,0,0.0,0.0,1,0,3,1,3,5,7,1,4,1950.0,1,1.0,264.0,3,3,2,0,80,120,0,0,0,0,0,0,7,2009
151500,1248,10800,3,3,2,5,7,1960,1960,88.0,2,2,3,3,1,ALQ,632.0,Unf,0.0,616.0,1248.0,4,4,1248,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,3,0,5,2006
137000,1551,10890,3,3,2,5,5,1938,1950,0.0,2,2,2,3,1,LwQ,930.0,Unf,0.0,128.0,1058.0,2,4,1058,493,0,1.0,0.0,2,0,3,1,1,6,7,0,0,1938.0,1,1.0,240.0,2,3,2,0,0,0,0,0,0,0,3,0,7,2006
139000,1196,9000,3,3,2,6,5,1956,1956,74.0,2,2,4,3,1,LwQ,616.0,Unf,0.0,580.0,1196.0,3,3,1196,0,0,1.0,0.0,1,0,2,1,2,6,7,1,4,1956.0,2,1.0,297.0,3,3,2,0,44,0,0,0,0,0,0,0,5,2008
146000,1150,7000,3,3,2,5,4,1961,1961,0.0,2,2,3,3,1,GLQ,781.0,Unf,0.0,369.0,1150.0,2,4,1150,0,0,0.0,0.0,1,0,3,1,2,6,7,0,0,1961.0,2,1.0,288.0,3,3,2,0,0,0,0,162,0,0,0,0,7,2006
149300,848,4426,3,3,2,6,5,2004,2004,147.0,3,2,4,3,3,GLQ,697.0,Unf,0.0,151.0,848.0,4,4,848,0,0,1.0,0.0,1,0,1,1,3,3,7,1,3,2004.0,2,2.0,420.0,3,3,2,149,0,0,0,0,0,0,0,0,5,2008
160500,1398,7200,3,3,2,6,7,1976,2001,0.0,2,2,3,3,3,ALQ,288.0,Unf,0.0,396.0,684.0,2,4,684,714,0,0.0,0.0,1,1,3,1,2,6,7,1,3,1976.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,3,0,2,2008
146000,1092,9278,3,3,2,5,5,2007,2008,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,1092.0,1092.0,4,4,1092,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,,0,0.0,0.0,0,0,2,0,52,0,0,0,0,0,0,0,2,2008
125000,1728,9100,3,3,2,5,5,1963,1963,336.0,2,2,3,3,1,Rec,1332.0,Unf,0.0,396.0,1728.0,2,4,1728,0,0,1.0,0.0,2,0,6,2,2,10,7,0,0,1963.0,1,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,0,11,2006
231500,1792,12435,3,3,2,7,5,2001,2001,172.0,3,2,4,3,1,GLQ,361.0,Unf,0.0,602.0,963.0,4,4,963,829,0,0.0,0.0,2,1,3,1,3,7,7,1,3,2001.0,2,2.0,564.0,3,3,2,0,96,0,245,0,0,0,0,0,5,2008
202900,1908,14191,3,3,2,8,5,2002,2002,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,967.0,967.0,4,4,993,915,0,0.0,0.0,2,1,4,1,3,9,7,0,0,2002.0,3,2.0,431.0,3,3,2,135,0,0,0,0,0,0,0,0,4,2010
152000,1236,2544,3,3,2,6,5,2005,2005,216.0,3,2,4,3,1,GLQ,376.0,Unf,0.0,224.0,600.0,4,4,600,636,0,1.0,0.0,2,1,2,1,3,4,7,0,0,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,5,2010
125000,1078,10230,3,3,2,5,7,1925,1950,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,1054.0,1054.0,4,4,1078,0,0,0.0,0.0,1,0,3,1,4,6,7,0,0,1987.0,1,1.0,264.0,3,3,0,0,0,0,0,112,0,0,2,0,12,2009
